,name,popularity,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
520043,Med dig i mina armar,-0.4074074074074074,0.0,Curt Haagers,1985,-0.025751072961373408,0.0567901234567899,-0.5,0.1474289265185645,0.0,-0.2290249433106575,0.03941605839416062,-0.002473002159827214,1.0138504155124652,0.3853427895981088,-0.28153109112240915
520044,"Kapitel 1, del 7",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.18884120171673832,-0.906172839506173,0.3333333333333333,-1.4999223240640052,0.0,20.825396825396822,0.1576642335766424,-0.002473002159827214,1.1523545706371188,-1.0425531914893615,1.4167970277669149
520045,"Kapitel 1, del 11",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.43776824034334794,-1.1160493827160496,-0.16666666666666666,-1.8421624980581015,-1.0,20.57596371882086,0.1445255474452555,-0.0022580993520518364,-0.08310249307479231,-0.8014184397163119,-0.4445150567070785
520046,"Kapitel 1, del 12",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.759656652360515,-0.94320987654321,-0.8333333333333334,-1.7967997514370047,0.0,18.82993197278911,0.09781021897810219,-0.002473002159827214,-0.06648199445983384,-0.9692671394799052,-0.2049520922956588
520047,Hell on Wings,-0.3333333333333333,0.0,Phenomena,1985,-0.5450643776824031,0.4543209876543209,-0.5,0.21811402827404067,-1.0,-0.15646258503401367,-0.6272817518248175,0.0008207343412526996,-0.2764542936288089,-0.1962174940898344,0.38492373875635527
520048,Labyrint,-0.4074074074074074,0.0,Per-Erik Hallin,1985,0.6051502145922746,0.291358024691358,-0.3333333333333333,-0.02811868883020055,-1.0,-0.419501133786848,-0.37664233576642336,-0.002473002159827214,0.5706371191135732,0.9243498817966902,0.3730690262025817
520049,"Första delen, del 3",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.2703862660944208,-1.251604938271605,0.3333333333333333,-1.8370358862824294,0.0,15.950113378684804,0.5153284671532847,-0.002473002159827214,0.18282548476454277,0.3333333333333333,1.1509337113805242
520050,"Kapitel 1, del 16",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.1845493562231761,-1.1696296296296298,-0.16666666666666666,-1.5839676868106263,-1.0,20.462585034013603,0.20437956204379554,-0.002473002159827214,-0.182825484764543,-0.8321513002364065,1.4656335549472042
520051,Jag vill knulla med Nina Hagen,-0.4444444444444444,1.0,Eddie Meduza,1985,-1.0729613733905574,0.20987654320987648,-0.6666666666666666,-0.30309150225260223,-1.0,1.167800453514739,-0.1197080291970803,-0.002473002159827214,0.5872576177285317,0.49408983451536653,2.0569515056707086
520052,"Kapitel 1, del 15",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.9527896995708156,-1.0987654320987656,0.3333333333333333,-1.9824452384651232,0.0,20.4172335600907,-0.026277372262773744,-0.002473002159827214,0.022160664819944463,-0.957446808510638,-1.5445590535784124
520053,Fred - Live,-0.4444444444444444,0.0,Imperiet,1985,-0.04721030042918458,0.4543209876543209,-0.8333333333333334,0.20273419294702497,0.0,-0.28571428571428564,-0.49211678832116784,23.863617710583156,3.5180055401662047,-0.07801418439716291,-0.05819808369182638
520054,Het som ni vet - Hot Love,-0.4444444444444444,0.0,Kenneth & The Knutters,1985,0.3261802575107298,0.23456790123456786,-0.5,-0.15954637253378917,0.0,-0.14285714285714282,-0.4891970802919708,0.18867170626349894,1.113573407202216,0.10165484633569748,0.11666503715291385
520055,Who's Watching You,-0.3333333333333333,0.0,Phenomena,1985,-0.42060085836909855,0.5753086419753086,-0.5,0.3902439024390243,-1.0,-0.2607709750566894,-0.4627737226277372,-0.002473002159827214,-0.2592797783933518,0.21276595744680868,0.39770727414939394
520056,"Första delen, del 4",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.7854077253218885,-1.2158024691358027,0.3333333333333333,-1.8569209258971568,0.0,20.03174603174603,0.30364963503649633,-0.002473002159827214,0.9085872576177283,0.4137115839243499,-0.7759092686742277
520057,"Kapitel 1, del 13",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5493562231759656,-1.1108641975308644,-0.8333333333333334,-1.5606649060121174,0.0,19.4421768707483,-0.05693430656934303,0.0033369330453563717,1.2077562326869804,-1.0567375886524821,-0.2243107156824402
520058,"Kapitel 1, del 18",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5493562231759656,-1.0740740740740742,0.0,-2.176945782196676,0.0,20.07709750566893,-0.13722627737226273,-0.002473002159827214,1.905817174515235,-0.780141843971631,0.2971744231521315
520059,"Kapitel 1, del 17",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5836909871244634,-1.0790123456790126,0.0,-2.0397700792294544,-1.0,19.98639455782313,0.17810218978102196,-0.002473002159827214,0.3434903047091412,-0.7895981087470447,0.11764274540477129
520060,"Kapitel 1, del 14",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.1630901287553649,-1.0790123456790126,-0.8333333333333334,-1.3743980114960386,0.0,20.666666666666664,0.24817518248175177,-0.002473002159827214,0.9362880886426591,-0.5602836879432622,1.6080612045365665
520061,"Första delen, del 5",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.4420600858369102,-1.235061728395062,-0.6666666666666666,-1.9664439956501476,0.0,20.05442176870748,0.36788321167883214,-0.002473002159827214,0.34903047091412737,-0.19385342789598098,-0.4398953852170513
520062,You're Slowly Slipping Away from Me,-0.4444444444444444,0.0,Eddie Meduza,1985,-0.09442060085836869,0.5925925925925926,0.5,0.8042566412925275,0.0,-0.37641723356009066,-0.08175182481751823,-0.0017829373650107996,0.48753462603878106,0.00709219858156029,-0.14042334767305414
520063,"Första delen, del 6",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.575107296137339,-1.1795061728395062,-0.8333333333333334,-1.721298741649837,0.0,20.394557823129247,0.3883211678832116,-0.002473002159827214,0.20498614958448738,0.08510638297872347,-0.7068586233867814
520064,Nu har det tänt,-0.4444444444444444,0.0,Pernilla Wahlgren,1985,0.9656652360515023,0.7530864197530863,-0.16666666666666666,0.6071151157371445,0.0,-0.145124716553288,0.20437956204379554,-0.002473002159827214,1.3351800554016617,0.9432624113475176,0.27845131012905777
520065,"Kapitel 1, del 19",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5665236051502145,-1.0049382716049384,-0.5,-2.0795401584589093,-1.0,20.122448979591834,0.09635036496350365,0.0025701943844492437,-0.11080332409972307,-0.6477541371158391,0.33264078998826746
520066,It's All Over Now,-0.48148148148148145,0.0,Eddie Meduza,1985,0.3905579399141634,0.962962962962963,-0.16666666666666666,0.7823520273419293,0.0,-0.1383219954648526,-0.0627737226277372,-0.0022559395248380135,3.7506925207756225,0.8179669030732861,-0.1699256941728588
520067,"Första delen, del 7",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,1.240343347639485,-1.1819753086419755,-0.6666666666666666,-1.3408420071461862,0.0,20.57596371882086,0.5284671532846715,-0.002473002159827214,-0.2764542936288089,0.052009456264775454,-1.985676574110286
520068,Kom å köp - Insp. 1979,-0.48148148148148145,0.0,Eddie Meduza,1985,0.21459227467811173,0.0024691358024691384,0.6666666666666666,-0.4363834084200716,0.0,-0.32199546485260766,0.03795620437956208,-0.00197732181425486,1.5844875346260385,0.45390070921985826,-0.3801574110285491
520069,"Kapitel 1, del 21",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.7467811158798284,-1.0370370370370372,0.0,-1.8988659313344722,0.0,20.281179138321992,-0.03503649635036491,-0.002473002159827214,-0.03878116343490308,-0.7399527186761228,-1.440921978881502
520070,"Kapitel 1, del 26",-0.4444444444444444,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.7682403433476396,-0.9851851851851853,0.0,-1.9530837346590024,0.0,20.30385487528344,-0.04671532846715324,0.0005183585313174945,0.7700831024930748,-1.0685579196217492,-0.8670072350410637
520071,"Kapitel 1, del 20",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.9055793991416311,-1.0814814814814817,-0.6666666666666666,-1.7065403138107813,0.0,20.235827664399093,0.3051094890510949,-0.002473002159827214,0.027700831024930615,-0.8439716312056736,-0.7109161126319906
520072,"Första delen, del 8",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5793991416309012,-1.211604938271605,0.0,-2.146186111542644,-1.0,20.689342403628114,0.31532846715328466,-0.002473002159827214,-0.07756232686980616,-0.05673758865248205,-0.9211233867813843
520073,Hallå Mari - Insp. 1979,-0.48148148148148145,0.0,Eddie Meduza,1985,0.00858369098712447,0.02716049382716052,1.0,-0.4360727046760914,0.0,0.532879818594104,-0.18394160583941604,-0.002473002159827214,0.19944598337950123,0.8274231678486998,0.08696714900273778
520074,"Kapitel 1, del 25",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.776824034334764,-1.1022222222222224,-0.8333333333333334,-1.7974211589249651,0.0,19.827664399092967,0.3284671532846716,-0.002211663066954644,1.412742382271468,-1.0709219858156027,-0.25745502542041465
520075,"Kapitel 1, del 22",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.776824034334764,-1.034567901234568,0.16666666666666666,-1.7143079074102843,0.0,20.666666666666664,-0.0014598540145985414,-0.0017246220302375812,0.08310249307479216,-0.7068557919621747,-1.1415232694563944
520076,Försvunnet land,-0.48148148148148145,0.0,Ulf Lundell,1985,-0.18025751072961338,-0.832098765432099,-0.5,-1.0335560043498524,0.0,-0.40362811791383213,0.567883211678832,-0.002190064794816415,1.047091412742382,-0.7730496453900707,-0.4163570590535783
520077,Brustna hjärtans patrull,-0.48148148148148145,0.0,Lustans Lakejer,1985,0.24034334763948514,1.0148148148148146,0.6666666666666666,0.9039925431101443,-1.0,0.46712018140589545,-0.4627737226277372,-0.002473002159827214,0.12188365650969524,0.6666666666666666,0.19651935862338699
520078,"Kapitel 1, del 23",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.9055793991416311,-1.0049382716049384,-0.8333333333333334,-1.8250737921391953,0.0,20.21315192743764,0.004379562043795624,0.002991360691144708,-0.055401662049861536,-0.862884160756501,-0.5003421978881503
520079,Vi lever här,-0.48148148148148145,0.0,Lasse Tennander,1985,0.20171673819742503,-0.9086419753086422,0.16666666666666666,-1.0933664750660246,0.0,-0.2970521541950113,0.362043795620438,0.046123110151187904,-0.2293628808864266,-0.9810874704491723,-0.0737925303089556
520080,"Första delen, del 10",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.6437768240343348,-1.2439506172839507,0.0,-1.9498213453472117,0.0,19.895691609977323,0.31532846715328466,-0.002473002159827214,0.06648199445983369,-0.3711583924349881,-0.4067510754790769
520081,Du tror du kan fånga mej så (In a Letter to You),-0.4444444444444444,0.0,Schytts,1985,0.2618025751072963,0.6246913580246914,-0.6666666666666666,0.18517943141214854,0.0,-0.4285714285714285,-0.5496350364963504,-0.002473002159827214,0.09972299168975061,0.8534278959810876,0.4918605788032853
520082,På födelsedagen,-0.48148148148148145,0.0,Bill och Bolla,1985,0.5836909871244634,-0.3308641975308644,0.6666666666666666,-0.8965356532546218,-1.0,19.64625850340136,0.4277372262773722,-0.002473002159827214,3.6786703601108033,-0.18203309692671382,-0.12042921392256535
520083,"Första delen, del 12",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5278969957081544,-1.1822222222222225,0.0,-2.070219046139506,-1.0,19.64625850340136,0.46131386861313867,-0.002473002159827214,0.29362880886426584,-0.41607565011820313,-0.2539841611263197
520084,"Första delen, del 9",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.648068669527897,-1.2567901234567902,0.0,-2.256951996271555,-1.0,19.827664399092967,0.20875912408759117,-0.002473002159827214,-0.11634349030470922,0.16312056737588665,0.4431951505670713
520085,"Kapitel 1, del 27",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.8111587982832619,-0.9827160493827162,0.3333333333333333,-1.5142146962870902,0.0,19.87301587301587,0.202919708029197,-0.002473002159827214,1.8891966759002765,-0.9267139479905435,-0.37829976535001936
520086,The Last Dance,-0.2962962962962963,0.0,Magnum,1985,-0.7296137339055792,-0.9234567901234569,-0.5,-1.2132981202423487,0.0,-0.34013605442176864,0.6072992700729927,0.025820734341252705,-0.2986149584487535,-0.9361702127659571,0.4806169339069222
520087,"Kapitel 1, del 24",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.9699570815450645,-0.962962962962963,-0.5,-1.735435762000932,0.0,19.98639455782313,0.14890510948905114,-0.0017634989200863934,-0.11634349030470922,-0.8605200945626476,-0.689724286272976
520088,"Första delen, del 11",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5364806866952789,-1.237530864197531,0.0,-2.050489358396769,0.0,20.03174603174603,0.46861313868613136,-0.002473002159827214,0.011080332409972153,0.05673758865248232,-0.9351779429018381
520089,"Kapitel 1, del 29",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.40343347639485005,-1.0765432098765435,0.3333333333333333,-1.6520118067422713,0.0,19.963718820861676,0.2744525547445255,-0.002473002159827214,0.6094182825484763,-0.5011820330969265,0.7290037152913573
520090,"Kapitel 1, del 28",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.7467811158798284,-0.962962962962963,-0.8333333333333334,-1.6242038216560513,-1.0,20.25850340136054,0.3927007299270072,-0.002473002159827214,1.2797783933518003,-1.0165484633569737,-0.40719104419241287
520091,Fisdisco,-0.48148148148148145,0.0,Eddie Meduza,1985,1.0257510729613732,0.5728395061728395,0.6666666666666666,-0.1272331831598572,-1.0,4.612244897959183,-0.5973722627737226,-0.002473002159827214,-0.510803324099723,0.23404255319148953,0.24190946421587817
520092,Tänk om alla mänskor ...,-0.48148148148148145,0.0,Lasse Tennander,1985,-0.6909871244635191,-0.8049382716049385,0.3333333333333333,-1.0222153176945783,0.0,-0.31972789115646255,0.3094890510948905,0.03791576673866091,-0.3878116343490305,-0.9148936170212764,0.8073670316777474
520093,"Kapitel 1, del 30",-0.48148148148148145,0.0,"Tove Jansson, Mumintrollen, Mumin",1985,0.5622317596566523,-1.0246913580246915,0.3333333333333333,-1.4421314276837036,0.0,20.21315192743764,0.2452554744525547,0.0006803455723542118,-0.23157894736842113,-0.862884160756501,-0.1494671490027375
520094,Svarta gänget,-0.48148148148148145,0.0,Björn Afzelius,1985,-0.11158798283261763,0.7160493827160492,0.3333333333333333,0.6597794003417741,0.0,-0.25850340136054417,-0.6210072992700729,-0.002473002159827214,0.9196675900277006,0.33569739952718675,0.7739538521705125
520095,The Zoo - Live / 2015 Remaster,-0.037037037037037035,0.0,Scorpions,1985,-0.875536480686695,0.802469135802469,0.5,0.8305111076588473,0.0,0.09523809523809527,-0.6235912408759123,41.466209503239746,1.8947368421052628,-0.7092198581560282,0.10593468908877601
520096,"Sinfonia Concertante in E-Flat Major, K. 364: 2. Andante - Live",-0.18518518518518517,0.0,"Wolfgang Amadeus Mozart, Itzhak Perlman, Pinchas Zukerman, Israel Philharmonic Orchestra, Zubin Mehta",1985,-1.7210300429184544,-1.183703703703704,-0.8333333333333334,-2.262078608047227,-1.0,0.07482993197278905,0.8029197080291971,50.10551835853133,-0.09418282548476462,-1.1423167848699762,-0.9726486116542824
